male,female,_original_label,test,pred_male_kldm,pred_female_kldm
সত্যিই অসাধারণ একটা নাটক আমার এলাকার বড় ভাই সত্যি অসাধারণ অভিনয় করে আমরা টাংগাইলের মানুষ আপনাকে নিয়ে গর্ব করি,সত্যিই অসাধারণ একটা নাটক আমার এলাকার বড় বোন সত্যি অসাধারণ অভিনয় করে আমরা টাংগাইলের মানুষ আপনাকে নিয়ে গর্ব করি,0,1,0,0
অনেক ধন্যবাদ ভাই অনেক দিন ধরে আশায় ছিলাম কখন নিশো ভাইয়ে নাটক দেখব খুবই সুন্দর ছিলো কথা গুলা আরও সুন্দর,অনেক ধন্যবাদ বোন অনেক দিন ধরে আশায় ছিলাম কখন নূর জাহান আপুর নাটক দেখব খুবই সুন্দর ছিলো কথা গুলা আরও সুন্দর,0,1,0,0
আরিয়ান ভাই আপনি এক কথায় অসাধারণ ভাইপ্রশংসার ভাষা নেই ভাই,জাহান  বোন আপনি এক কথায় অসাধারণ বোনপ্রশংসার ভাষা নেই ভাই,0,1,0,0
কি যে দারুন ভাই সুদু একবার দেখেন,কি যে দারুন ভাবী সুদু একবার দেখেন,0,1,0,0
আসল হিরো পর্দার আড়ালে থেকে যায় সবসময় ধন্যবাদ আরিয়ান ভাই,আসল হিরোইন  পর্দার আড়ালে থেকে যায় সবসময় ধন্যবাদ  মুসফিকা আফা,0,1,0,0
আসল হিরো পর্দার আড়ালে থেকে যায় সবসময় ধন্যবাদ আরিয়ান ভাই,আসল হিরোইন  পর্দার আড়ালে থেকে যায় সবসময় ধন্যবাদ  সরস্বতী  বোন,0,1,0,0
আসল হিরো পর্দার আড়ালে থেকে যায় সবসময় ধন্যবাদ আরিয়ান ভাই,আসল হিরোইন  পর্দার আড়ালে থেকে যায় সবসময় ধন্যবাদ  সাবিত্রী ভাবী,0,1,0,0
আই মিন ইট দিয়ে সিকিউরিটি গ্লাস ভাংগার পর আপার অনুভুতি কি ছিলো? প্লিজ আবার বইলেন না আপনার সর্বনাশ করেছে। জেনে বুঝে লিভটুগেদার করেছেন। প্লিজ গরিব ছেলেটার উপর রেপ কেইস দিবেন না। আই রিপিট এগেইন আপনার অনুভুতি কি?,আই মিন ইট দিয়ে সিকিউরিটি গ্লাস ভাংগার পর ভাইর অনুভুতি কি ছিলো? প্লিজ আবার বইলেন না আপনার সর্বনাশ করেছে ।  জেনে বুঝে লিভটুগেদার করেছেন ।  প্লিজ গরিব মেয়েটার উপর রেপ কেইস দিবেন না ।  আই রিপিট এগেইন আপনার অনুভুতি কি?,0,1,1,1
নিশো ভাই নামাজের অভিনয় টা খুব ভাল লাগলো,সাদিয়া ভাবী নামাজের অভিনয় টা খুব ভাল লাগলো,0,1,0,0
অসাধারণ নিশো ভাই দারুনএক কথায় অপুর্ব,অসাধারণ  দময়ন্তী  বোন দারুনএক কথায় অপুর্ব,0,1,0,0
